event_id,machine_id,start_time,end_time,type,reason_code,order_id
6012,38,2026-03-29 04:52:00,2026-03-29 05:01:00,planned,MAT-01,1121.0
6013,8,2026-06-03 09:53:00,2026-06-03 11:53:00,unplanned,MAT-01,
6014,33,2026-01-30 20:26:00,2026-01-30 22:52:00,unplanned,MEC-02,1344.0
6015,30,2026-01-25 06:35:00,2026-01-25 08:00:00,unplanned,CAL-01,
6016,28,2026-04-17 02:36:00,2026-04-17 05:10:00,unplanned,CAL-01,1236.0
6017,35,2026-04-27 22:17:00,2026-04-27 22:55:00,planned,CAL-01,8810.0
6018,45,2026-06-11 07:00:00,2026-06-11 09:32:00,unplanned,MEC-02,
6019,8,2026-02-28 05:05:00,2026-02-28 06:50:00,planned,CAL-01,
6020,13,2026-04-06 00:22:00,2026-04-06 02:01:00,unplanned,CAL-01,7631.0
6021,22,2026-02-12 21:31:00,2026-02-13 00:02:00,planned,MAT-01,
6022,15,2026-03-17 23:09:00,2026-03-18 01:17:00,planned,CAL-01,534.0
6023,36,2026-03-24 19:33:00,2026-03-24 20:45:00,unplanned,MEC-01,6617.0
6024,18,2026-02-06 19:03:00,2026-02-06 19:31:00,planned,MEC-01,3475.0
6025,34,2026-06-25 11:01:00,2026-06-25 11:27:00,planned,CAL-01,9311.0
6026,1,2026-05-21 16:37:00,2026-05-21 19:33:00,planned,MEC-01,
6027,34,2026-06-26 02:02:00,2026-06-26 02:11:00,unplanned,MEC-01,5076.0
6028,39,2026-03-22 00:06:00,2026-03-22 00:22:00,planned,ELEC-01,2024.0
6029,18,2026-03-30 18:58:00,2026-03-30 19:56:00,planned,ELEC-01,1380.0
6030,25,2026-02-06 20:37:00,2026-02-06 22:40:00,planned,MEC-01,9032.0
6031,2,2026-04-05 03:16:00,2026-04-05 03:28:00,unplanned,ELEC-01,210.0
6032,34,2026-03-01 01:20:00,2026-03-01 01:56:00,planned,CAL-01,2692.0
6033,4,2026-03-28 02:38:00,2026-03-28 03:58:00,planned,MEC-02,7370.0
6034,15,2026-02-08 22:01:00,2026-02-09 00:01:00,unplanned,MEC-01,5994.0
6035,15,2026-05-12 11:23:00,2026-05-12 12:30:00,planned,CAL-01,3635.0
6036,24,2026-01-08 01:35:00,2026-01-08 03:04:00,unplanned,MEC-02,
6037,36,2026-02-13 14:23:00,2026-02-13 15:23:00,planned,MAT-01,15.0
6038,17,2026-05-27 12:41:00,2026-05-27 13:00:00,planned,MEC-01,988.0
6039,2,2026-06-26 13:27:00,2026-06-26 15:41:00,unplanned,MEC-01,
6040,34,2026-06-22 09:34:00,2026-06-22 11:06:00,unplanned,CAL-01,2875.0
6041,36,2026-01-30 06:33:00,2026-01-30 08:55:00,unplanned,MEC-02,
6042,33,2026-05-04 21:27:00,2026-05-04 23:29:00,planned,MEC-01,5124.0
6043,49,2026-04-02 23:41:00,2026-04-03 00:30:00,planned,MAT-01,5017.0
6044,8,2026-05-31 19:01:00,2026-05-31 20:06:00,planned,ELEC-01,3399.0
6045,27,2026-06-19 14:01:00,2026-06-19 15:27:00,unplanned,MEC-02,9657.0
6046,27,2026-03-31 02:57:00,2026-03-31 03:12:00,unplanned,MAT-01,3894.0
6047,27,2026-05-02 08:49:00,2026-05-02 11:10:00,unplanned,CAL-01,7131.0
6048,39,2026-06-03 23:14:00,2026-06-04 01:15:00,unplanned,CAL-01,
6049,7,2026-05-30 06:24:00,2026-05-30 07:58:00,unplanned,MEC-02,3923.0
6050,11,2026-01-30 19:17:00,2026-01-30 20:00:00,planned,MAT-01,3259.0
6051,7,2026-03-03 08:06:00,2026-03-03 09:30:00,planned,MAT-01,8952.0
6052,40,2026-04-12 13:03:00,2026-04-12 15:13:00,planned,MEC-01,6991.0
6053,31,2026-04-12 19:57:00,2026-04-12 22:39:00,unplanned,MAT-01,9309.0
6054,5,2026-04-30 10:30:00,2026-04-30 11:18:00,planned,CAL-01,1745.0
6055,48,2026-06-09 07:08:00,2026-06-09 09:28:00,planned,CAL-01,5863.0
6056,26,2026-06-20 09:27:00,2026-06-20 10:10:00,unplanned,ELEC-01,7061.0
6057,23,2026-05-12 22:31:00,2026-05-13 00:52:00,planned,MAT-01,
6058,8,2026-01-14 07:10:00,2026-01-14 08:41:00,planned,MEC-02,316.0
6059,44,2026-01-12 08:05:00,2026-01-12 09:25:00,planned,MAT-01,1913.0
6060,5,2026-02-07 14:08:00,2026-02-07 14:53:00,planned,MEC-01,2048.0
6061,19,2026-06-29 06:03:00,2026-06-29 08:09:00,unplanned,CAL-01,9881.0
6062,15,2026-04-16 12:11:00,2026-04-16 13:37:00,planned,MAT-01,7396.0
6063,47,2026-01-16 11:19:00,2026-01-16 12:48:00,planned,CAL-01,9851.0
6064,26,2026-04-03 20:24:00,2026-04-03 22:25:00,planned,MEC-02,
6065,11,2026-03-16 06:35:00,2026-03-16 08:43:00,unplanned,ELEC-01,
6066,18,2026-02-22 08:51:00,2026-02-22 11:19:00,planned,MEC-01,5988.0
6067,20,2026-05-18 10:02:00,2026-05-18 11:24:00,unplanned,MEC-02,3693.0
6068,19,2026-05-07 00:36:00,2026-05-07 01:04:00,unplanned,ELEC-01,6718.0
6069,7,2026-02-09 02:41:00,2026-02-09 03:04:00,planned,MAT-01,7056.0
6070,47,2026-02-24 23:34:00,2026-02-25 00:22:00,planned,MAT-01,438.0
6071,6,2026-02-06 20:00:00,2026-02-06 21:08:00,planned,MEC-01,2989.0
6072,38,2026-02-15 00:20:00,2026-02-15 02:12:00,planned,MEC-02,5566.0
6073,32,2026-06-21 22:07:00,2026-06-22 00:03:00,planned,MEC-01,8696.0
6074,14,2026-04-10 09:03:00,2026-04-10 10:21:00,unplanned,MAT-01,4701.0
6075,13,2026-05-27 02:47:00,2026-05-27 05:09:00,unplanned,ELEC-01,7693.0
6076,48,2026-01-23 07:10:00,2026-01-23 09:28:00,unplanned,MEC-01,596.0
6077,14,2026-05-05 16:39:00,2026-05-05 17:06:00,planned,MAT-01,1212.0
6078,28,2026-01-26 03:09:00,2026-01-26 03:17:00,planned,CAL-01,
6079,11,2026-04-03 09:49:00,2026-04-03 12:09:00,planned,MEC-01,
6080,26,2026-02-13 01:56:00,2026-02-13 03:00:00,unplanned,MEC-01,1369.0
6081,1,2026-01-28 02:28:00,2026-01-28 02:36:00,planned,MEC-02,
6082,26,2026-04-01 11:08:00,2026-04-01 13:08:00,planned,MEC-02,7000.0
6083,2,2026-04-22 10:27:00,2026-04-22 12:25:00,unplanned,MEC-02,7179.0
6084,45,2026-06-02 09:47:00,2026-06-02 11:40:00,planned,MAT-01,3.0
6085,7,2026-03-09 12:54:00,2026-03-09 13:02:00,planned,MEC-02,6506.0
6086,25,2026-06-17 13:21:00,2026-06-17 14:43:00,unplanned,MEC-02,332.0
6087,7,2026-01-19 03:28:00,2026-01-19 03:44:00,unplanned,MEC-02,1808.0
6088,8,2026-04-26 06:28:00,2026-04-26 09:21:00,planned,MEC-02,
6089,16,2026-02-24 09:22:00,2026-02-24 10:50:00,planned,MEC-02,
6090,46,2026-04-07 18:14:00,2026-04-07 19:20:00,unplanned,ELEC-01,
6091,30,2026-02-11 06:20:00,2026-02-11 09:15:00,unplanned,MEC-02,9216.0
6092,32,2026-04-13 02:11:00,2026-04-13 03:34:00,planned,MAT-01,2673.0
6093,50,2026-02-18 14:29:00,2026-02-18 16:11:00,planned,MAT-01,5414.0
6094,34,2026-02-11 10:19:00,2026-02-11 11:54:00,planned,MEC-02,551.0
6095,24,2026-02-05 00:18:00,2026-02-05 01:00:00,planned,CAL-01,
6096,23,2026-05-18 02:07:00,2026-05-18 04:49:00,planned,MEC-01,
6097,15,2026-04-17 07:41:00,2026-04-17 10:01:00,unplanned,MAT-01,
6098,17,2026-01-29 05:03:00,2026-01-29 07:34:00,unplanned,MEC-02,9191.0
6099,2,2026-04-06 04:21:00,2026-04-06 05:51:00,planned,MEC-02,7767.0
6100,32,2026-04-15 05:52:00,2026-04-15 07:10:00,unplanned,MEC-01,8593.0
6101,31,2026-03-17 00:49:00,2026-03-17 01:10:00,unplanned,CAL-01,
6102,40,2026-06-07 15:31:00,2026-06-07 16:56:00,unplanned,MAT-01,
6103,16,2026-03-10 02:20:00,2026-03-10 03:04:00,planned,MEC-02,7869.0
6104,35,2026-02-08 22:52:00,2026-02-09 01:17:00,unplanned,ELEC-01,3488.0
6105,42,2026-05-10 12:55:00,2026-05-10 14:29:00,planned,MEC-02,761.0
6106,44,2026-01-26 17:40:00,2026-01-26 18:15:00,unplanned,CAL-01,7240.0
6107,30,2026-01-23 20:15:00,2026-01-23 20:39:00,planned,ELEC-01,7235.0
6108,42,2026-05-12 01:00:00,2026-05-12 03:27:00,planned,MEC-01,
6109,1,2026-06-22 08:57:00,2026-06-22 10:07:00,unplanned,ELEC-01,
6110,41,2026-03-12 10:56:00,2026-03-12 11:23:00,planned,MAT-01,
6111,36,2026-04-16 23:36:00,2026-04-17 01:56:00,planned,CAL-01,1850.0
6112,28,2026-03-15 23:55:00,2026-03-16 01:17:00,unplanned,MAT-01,3660.0
6113,17,2026-03-11 15:28:00,2026-03-11 16:51:00,planned,MEC-02,4210.0
6114,33,2026-06-25 12:31:00,2026-06-25 14:13:00,planned,MEC-01,1981.0
6115,28,2026-06-18 23:16:00,2026-06-19 01:20:00,unplanned,MEC-01,
6116,5,2026-01-19 06:35:00,2026-01-19 08:52:00,planned,MAT-01,832.0
6117,29,2026-05-06 09:05:00,2026-05-06 10:07:00,unplanned,ELEC-01,4842.0
6118,31,2026-04-08 20:00:00,2026-04-08 22:37:00,planned,MEC-02,2116.0
6119,16,2026-03-31 17:56:00,2026-03-31 18:09:00,planned,CAL-01,8073.0
6120,40,2026-03-08 05:11:00,2026-03-08 07:51:00,unplanned,MAT-01,1279.0
6121,11,2026-04-29 00:25:00,2026-04-29 01:49:00,unplanned,CAL-01,5798.0
6122,40,2026-05-19 04:13:00,2026-05-19 04:58:00,unplanned,CAL-01,6728.0
6123,22,2026-04-03 19:21:00,2026-04-03 21:16:00,unplanned,ELEC-01,1887.0
6124,7,2026-05-18 15:21:00,2026-05-18 15:58:00,unplanned,MEC-02,6284.0
6125,9,2026-06-17 16:09:00,2026-06-17 18:43:00,planned,ELEC-01,1426.0
6126,32,2026-06-28 18:56:00,2026-06-28 20:30:00,planned,MAT-01,1057.0
6127,36,2026-01-25 00:11:00,2026-01-25 00:42:00,planned,CAL-01,7905.0
6128,46,2026-04-29 19:02:00,2026-04-29 19:34:00,planned,MEC-01,9956.0
6129,30,2026-05-25 10:24:00,2026-05-25 10:33:00,planned,MEC-01,4011.0
6130,35,2026-05-01 03:05:00,2026-05-01 06:01:00,planned,ELEC-01,
6131,50,2026-05-16 05:50:00,2026-05-16 08:45:00,planned,CAL-01,2023.0
6132,49,2026-01-21 10:45:00,2026-01-21 11:08:00,unplanned,ELEC-01,
6133,29,2026-05-11 15:22:00,2026-05-11 17:52:00,unplanned,ELEC-01,4701.0
6134,48,2026-06-21 03:04:00,2026-06-21 04:26:00,unplanned,MEC-02,9158.0
6135,13,2026-05-21 13:54:00,2026-05-21 15:33:00,unplanned,MAT-01,
6136,40,2026-02-24 15:16:00,2026-02-24 17:56:00,planned,MEC-01,
6137,39,2026-03-28 09:04:00,2026-03-28 09:50:00,unplanned,CAL-01,
6138,24,2026-06-10 08:04:00,2026-06-10 08:54:00,unplanned,CAL-01,9546.0
6139,3,2026-03-26 14:22:00,2026-03-26 15:31:00,planned,MEC-02,5288.0
6140,45,2026-03-12 23:22:00,2026-03-13 00:11:00,unplanned,ELEC-01,1264.0
6141,13,2026-05-11 03:01:00,2026-05-11 05:12:00,planned,MAT-01,5902.0
6142,2,2026-06-27 21:35:00,2026-06-27 22:52:00,unplanned,CAL-01,5324.0
6143,32,2026-03-10 15:10:00,2026-03-10 16:26:00,planned,MEC-01,5299.0
6144,34,2026-03-16 14:36:00,2026-03-16 15:42:00,planned,CAL-01,
6145,40,2026-01-18 22:37:00,2026-01-19 00:58:00,planned,MEC-02,2087.0
6146,36,2026-04-11 08:59:00,2026-04-11 10:19:00,planned,CAL-01,5577.0
6147,28,2026-05-01 20:29:00,2026-05-01 21:39:00,unplanned,ELEC-01,9508.0
6148,1,2026-03-27 10:49:00,2026-03-27 11:46:00,planned,ELEC-01,3838.0
6149,14,2026-03-13 21:12:00,2026-03-13 21:45:00,planned,ELEC-01,7183.0
6150,30,2026-04-17 14:24:00,2026-04-17 15:07:00,planned,MEC-01,
6151,30,2026-04-01 11:05:00,2026-04-01 13:33:00,planned,MEC-02,1069.0
6152,42,2026-05-05 22:01:00,2026-05-06 00:20:00,planned,ELEC-01,
6153,46,2026-04-22 17:43:00,2026-04-22 20:12:00,unplanned,CAL-01,1357.0
6154,45,2026-01-26 04:34:00,2026-01-26 05:44:00,planned,MEC-01,
6155,22,2026-05-29 14:05:00,2026-05-29 15:06:00,unplanned,MEC-01,
6156,5,2026-05-06 18:07:00,2026-05-06 18:31:00,unplanned,CAL-01,8529.0
6157,48,2026-01-11 09:55:00,2026-01-11 12:04:00,planned,MAT-01,2897.0
6158,10,2026-06-22 06:49:00,2026-06-22 09:19:00,unplanned,MEC-02,4241.0
6159,20,2026-06-27 09:58:00,2026-06-27 11:14:00,planned,CAL-01,6929.0
6160,45,2026-02-02 17:26:00,2026-02-02 18:30:00,unplanned,MEC-02,3366.0
6161,25,2026-01-25 22:42:00,2026-01-25 23:09:00,planned,ELEC-01,2829.0
6162,50,2026-02-01 05:13:00,2026-02-01 07:37:00,unplanned,MEC-02,3746.0
6163,18,2026-04-14 01:09:00,2026-04-14 03:08:00,planned,CAL-01,3190.0
6164,25,2026-01-30 20:45:00,2026-01-30 22:14:00,unplanned,MAT-01,357.0
6165,27,2026-04-06 06:19:00,2026-04-06 06:56:00,unplanned,MEC-01,
6166,16,2026-06-01 18:00:00,2026-06-01 19:57:00,planned,MEC-01,5773.0
6167,27,2026-02-17 19:48:00,2026-02-17 20:50:00,unplanned,MAT-01,1596.0
6168,18,2026-05-20 12:08:00,2026-05-20 15:01:00,planned,MAT-01,5659.0
6169,45,2026-05-07 11:03:00,2026-05-07 13:42:00,unplanned,CAL-01,3602.0
6170,4,2026-01-31 06:54:00,2026-01-31 09:40:00,planned,MEC-01,
6171,11,2026-06-20 04:56:00,2026-06-20 06:55:00,planned,MEC-01,164.0
6172,31,2026-06-18 13:26:00,2026-06-18 14:07:00,unplanned,ELEC-01,7738.0
6173,26,2026-01-12 16:40:00,2026-01-12 16:54:00,unplanned,CAL-01,3929.0
6174,4,2026-06-28 20:18:00,2026-06-28 20:57:00,planned,MEC-01,4149.0
6175,25,2026-05-09 22:16:00,2026-05-10 00:47:00,unplanned,CAL-01,
6176,8,2026-06-01 16:57:00,2026-06-01 17:35:00,planned,ELEC-01,6856.0
6177,41,2026-02-07 03:07:00,2026-02-07 03:51:00,unplanned,MEC-01,1075.0
6178,8,2026-05-01 07:19:00,2026-05-01 09:26:00,unplanned,MEC-02,3230.0
6179,25,2026-01-06 06:05:00,2026-01-06 07:33:00,planned,MAT-01,
6180,48,2026-04-20 20:51:00,2026-04-20 22:35:00,unplanned,ELEC-01,
6181,11,2026-05-30 15:58:00,2026-05-30 17:39:00,unplanned,MAT-01,
6182,18,2026-01-09 04:51:00,2026-01-09 05:12:00,planned,MEC-02,2908.0
6183,48,2026-03-07 22:15:00,2026-03-07 22:44:00,planned,MEC-01,1622.0
6184,42,2026-02-04 21:24:00,2026-02-04 21:53:00,planned,MEC-02,2559.0
6185,48,2026-06-20 13:35:00,2026-06-20 14:26:00,planned,ELEC-01,4830.0
6186,25,2026-02-10 07:36:00,2026-02-10 07:44:00,planned,MEC-02,5290.0
6187,33,2026-05-12 14:06:00,2026-05-12 16:20:00,planned,ELEC-01,3917.0
6188,27,2026-06-26 17:40:00,2026-06-26 18:21:00,planned,MEC-01,8428.0
6189,36,2026-05-09 16:21:00,2026-05-09 19:02:00,unplanned,MEC-02,9037.0
6190,35,2026-03-06 16:22:00,2026-03-06 18:32:00,unplanned,MEC-01,
6191,37,2026-03-19 03:10:00,2026-03-19 04:50:00,planned,MAT-01,7806.0
6192,35,2026-06-14 19:28:00,2026-06-14 21:33:00,planned,MEC-02,9859.0
6193,45,2026-01-01 08:42:00,2026-01-01 09:57:00,unplanned,MAT-01,8446.0
6194,15,2026-03-18 06:20:00,2026-03-18 08:15:00,unplanned,MEC-01,
6195,33,2026-06-11 19:12:00,2026-06-11 19:34:00,unplanned,CAL-01,
6196,28,2026-03-31 19:08:00,2026-03-31 21:32:00,unplanned,MEC-01,9505.0
6197,18,2026-06-16 17:26:00,2026-06-16 19:48:00,planned,ELEC-01,5023.0
6198,21,2026-03-04 06:20:00,2026-03-04 08:35:00,planned,MAT-01,
6199,39,2026-02-13 02:27:00,2026-02-13 03:15:00,unplanned,MAT-01,6737.0
6200,43,2026-03-30 22:13:00,2026-03-30 23:12:00,unplanned,MAT-01,2424.0
6201,46,2026-05-26 19:31:00,2026-05-26 19:45:00,planned,MEC-01,
6202,26,2026-05-27 13:06:00,2026-05-27 15:09:00,planned,MAT-01,8054.0
6203,33,2026-04-27 09:02:00,2026-04-27 12:00:00,unplanned,MEC-02,6900.0
6204,42,2026-06-25 09:13:00,2026-06-25 09:35:00,planned,CAL-01,4925.0
6205,35,2026-06-01 08:44:00,2026-06-01 10:18:00,planned,MAT-01,5526.0
6206,28,2026-03-12 21:14:00,2026-03-12 23:29:00,planned,MEC-02,7896.0
6207,15,2026-06-06 17:51:00,2026-06-06 18:08:00,unplanned,CAL-01,8696.0
6208,7,2026-02-03 19:52:00,2026-02-03 22:09:00,unplanned,ELEC-01,
6209,3,2026-03-02 21:52:00,2026-03-02 22:18:00,unplanned,MEC-02,
6210,5,2026-02-11 12:29:00,2026-02-11 13:43:00,planned,MAT-01,3613.0
6211,40,2026-04-13 10:05:00,2026-04-13 11:46:00,planned,MAT-01,5027.0
6212,48,2026-03-20 19:20:00,2026-03-20 19:28:00,planned,MAT-01,6711.0
6213,39,2026-03-07 11:48:00,2026-03-07 14:14:00,unplanned,MAT-01,4900.0
6214,1,2026-06-09 06:58:00,2026-06-09 08:41:00,unplanned,CAL-01,6594.0
6215,2,2026-01-05 00:09:00,2026-01-05 00:17:00,unplanned,CAL-01,
6216,3,2026-05-05 02:41:00,2026-05-05 03:54:00,planned,MEC-01,
6217,41,2026-02-28 14:47:00,2026-02-28 17:46:00,unplanned,MEC-01,141.0
6218,32,2026-05-31 13:33:00,2026-05-31 15:07:00,unplanned,CAL-01,1683.0
6219,14,2026-03-31 12:39:00,2026-03-31 14:01:00,planned,MAT-01,
6220,24,2026-01-07 19:03:00,2026-01-07 21:17:00,planned,ELEC-01,962.0
6221,50,2026-05-19 22:28:00,2026-05-20 00:23:00,unplanned,MEC-02,
6222,48,2026-05-13 03:01:00,2026-05-13 05:35:00,planned,MEC-02,3127.0
6223,18,2026-06-01 22:31:00,2026-06-01 22:43:00,unplanned,CAL-01,657.0
6224,19,2026-02-19 16:57:00,2026-02-19 17:47:00,unplanned,MEC-01,3599.0
6225,6,2026-02-08 04:22:00,2026-02-08 05:35:00,planned,MEC-01,5747.0
6226,39,2026-02-24 12:06:00,2026-02-24 12:47:00,planned,MEC-01,
6227,10,2026-03-26 05:25:00,2026-03-26 07:28:00,unplanned,CAL-01,6230.0
6228,25,2026-02-14 16:08:00,2026-02-14 17:17:00,unplanned,MAT-01,9809.0
6229,20,2026-05-25 18:43:00,2026-05-25 21:30:00,unplanned,ELEC-01,3940.0
6230,44,2026-04-03 06:47:00,2026-04-03 08:27:00,unplanned,ELEC-01,4317.0
6231,29,2026-03-03 04:06:00,2026-03-03 05:01:00,planned,MAT-01,
6232,35,2026-06-15 13:45:00,2026-06-15 14:25:00,unplanned,MAT-01,4778.0
6233,14,2026-05-09 11:03:00,2026-05-09 13:42:00,unplanned,MAT-01,6679.0
6234,9,2026-02-28 16:39:00,2026-02-28 19:29:00,planned,MAT-01,
6235,13,2026-02-08 02:17:00,2026-02-08 02:48:00,unplanned,MEC-01,7860.0
6236,18,2026-06-02 02:08:00,2026-06-02 02:21:00,planned,MEC-01,3979.0
6237,36,2026-04-30 17:39:00,2026-04-30 20:19:00,planned,MEC-02,499.0
6238,2,2026-05-31 00:56:00,2026-05-31 02:20:00,planned,MEC-02,7720.0
6239,43,2026-02-12 08:11:00,2026-02-12 09:55:00,planned,ELEC-01,
6240,20,2026-02-20 01:51:00,2026-02-20 04:01:00,planned,MAT-01,9078.0
6241,16,2026-01-18 01:11:00,2026-01-18 01:44:00,planned,MEC-01,1895.0
6242,4,2026-04-23 11:07:00,2026-04-23 11:38:00,planned,MEC-02,6321.0
6243,17,2026-03-21 23:08:00,2026-03-22 00:24:00,unplanned,CAL-01,1902.0
6244,17,2026-03-31 19:53:00,2026-03-31 21:36:00,unplanned,CAL-01,1271.0
6245,5,2026-05-16 09:27:00,2026-05-16 09:55:00,unplanned,CAL-01,645.0
6246,24,2026-05-28 20:07:00,2026-05-28 20:40:00,unplanned,MAT-01,9721.0
6247,6,2026-01-24 18:14:00,2026-01-24 19:00:00,planned,ELEC-01,
6248,28,2026-03-25 07:03:00,2026-03-25 09:03:00,unplanned,ELEC-01,8251.0
6249,33,2026-01-12 10:02:00,2026-01-12 10:40:00,unplanned,MEC-02,1283.0
6250,41,2026-03-10 03:48:00,2026-03-10 05:59:00,planned,MAT-01,9012.0
6251,1,2026-02-25 15:19:00,2026-02-25 16:28:00,unplanned,MEC-02,
6252,42,2026-01-26 10:42:00,2026-01-26 13:02:00,planned,MEC-02,
6253,30,2026-05-18 20:57:00,2026-05-18 21:24:00,planned,CAL-01,
6254,2,2026-01-11 10:03:00,2026-01-11 12:42:00,planned,MEC-01,7.0
6255,47,2026-04-12 02:23:00,2026-04-12 03:06:00,planned,MAT-01,1586.0
6256,40,2026-01-08 16:04:00,2026-01-08 17:56:00,unplanned,ELEC-01,
6257,20,2026-02-25 23:31:00,2026-02-26 01:32:00,unplanned,CAL-01,3964.0
6258,14,2026-05-29 07:21:00,2026-05-29 07:32:00,unplanned,MAT-01,
6259,47,2026-04-20 02:50:00,2026-04-20 03:35:00,planned,ELEC-01,
6260,10,2026-06-20 09:58:00,2026-06-20 12:45:00,unplanned,CAL-01,9928.0
6261,39,2026-01-02 23:43:00,2026-01-03 02:13:00,planned,MAT-01,952.0
6262,45,2026-02-01 11:52:00,2026-02-01 14:18:00,unplanned,MAT-01,3641.0
6263,37,2026-03-24 10:13:00,2026-03-24 12:49:00,planned,MAT-01,9290.0
6264,44,2026-04-14 22:04:00,2026-04-14 22:26:00,unplanned,ELEC-01,7947.0
6265,14,2026-02-14 20:20:00,2026-02-14 22:01:00,unplanned,MAT-01,
6266,13,2026-06-26 21:05:00,2026-06-26 22:56:00,unplanned,CAL-01,8868.0
6267,18,2026-02-11 23:16:00,2026-02-11 23:36:00,planned,MEC-01,8222.0
6268,4,2026-05-02 12:58:00,2026-05-02 13:45:00,planned,ELEC-01,4410.0
6269,3,2026-02-01 18:00:00,2026-02-01 18:43:00,unplanned,MAT-01,3164.0
6270,16,2026-04-02 00:51:00,2026-04-02 02:52:00,unplanned,MAT-01,
6271,18,2026-03-21 10:03:00,2026-03-21 10:42:00,planned,ELEC-01,
6272,31,2026-01-30 10:47:00,2026-01-30 11:10:00,planned,MEC-02,638.0
6273,27,2026-06-11 19:01:00,2026-06-11 21:27:00,planned,MEC-02,
6274,20,2026-05-29 04:34:00,2026-05-29 07:03:00,planned,MEC-01,4.0
6275,12,2026-01-29 02:50:00,2026-01-29 04:24:00,unplanned,MAT-01,
6276,14,2026-05-13 12:05:00,2026-05-13 12:58:00,planned,MEC-02,
6277,33,2026-05-18 04:14:00,2026-05-18 05:53:00,planned,MEC-01,1878.0
6278,28,2026-03-16 12:01:00,2026-03-16 14:37:00,unplanned,ELEC-01,723.0
6279,13,2026-01-27 18:07:00,2026-01-27 19:14:00,planned,CAL-01,6253.0
6280,24,2026-03-03 04:27:00,2026-03-03 07:14:00,unplanned,MEC-02,599.0
6281,32,2026-02-20 11:12:00,2026-02-20 11:57:00,unplanned,MAT-01,4722.0
6282,32,2026-03-26 07:43:00,2026-03-26 10:39:00,unplanned,MEC-02,
6283,20,2026-02-22 17:39:00,2026-02-22 17:54:00,unplanned,CAL-01,4583.0
6284,26,2026-03-08 13:47:00,2026-03-08 14:59:00,planned,ELEC-01,2441.0
6285,39,2026-05-10 03:36:00,2026-05-10 04:09:00,planned,MAT-01,5524.0
6286,16,2026-04-23 21:22:00,2026-04-23 21:38:00,unplanned,ELEC-01,7292.0
6287,44,2026-01-27 16:58:00,2026-01-27 17:29:00,planned,MEC-02,9751.0
6288,16,2026-06-26 12:18:00,2026-06-26 12:26:00,unplanned,MEC-01,6350.0
6289,16,2026-06-05 17:45:00,2026-06-05 19:29:00,planned,MAT-01,409.0
6290,34,2026-03-27 23:27:00,2026-03-28 01:08:00,unplanned,CAL-01,9392.0
6291,42,2026-02-18 10:32:00,2026-02-18 12:15:00,planned,MAT-01,2927.0
6292,27,2026-02-11 15:38:00,2026-02-11 17:59:00,planned,MEC-01,5085.0
6293,22,2026-03-14 09:28:00,2026-03-14 11:25:00,unplanned,ELEC-01,8050.0
6294,9,2026-01-21 16:54:00,2026-01-21 18:16:00,planned,MAT-01,
6295,17,2026-04-15 13:53:00,2026-04-15 14:17:00,unplanned,CAL-01,5514.0
6296,39,2026-03-19 14:01:00,2026-03-19 15:10:00,planned,MAT-01,810.0
6297,12,2026-03-13 20:39:00,2026-03-13 21:15:00,unplanned,CAL-01,1149.0
6298,14,2026-03-28 05:52:00,2026-03-28 06:56:00,planned,MEC-02,5416.0
6299,19,2026-04-08 00:31:00,2026-04-08 01:17:00,planned,MEC-02,2287.0
6300,38,2026-06-29 06:07:00,2026-06-29 07:22:00,unplanned,CAL-01,7183.0
6301,8,2026-02-09 05:57:00,2026-02-09 07:36:00,planned,ELEC-01,6521.0
6302,40,2026-05-06 04:16:00,2026-05-06 05:59:00,unplanned,CAL-01,
6303,8,2026-02-15 09:32:00,2026-02-15 10:25:00,planned,MEC-02,
6304,30,2026-02-02 14:25:00,2026-02-02 16:56:00,unplanned,CAL-01,
6305,2,2026-01-19 10:37:00,2026-01-19 12:09:00,planned,CAL-01,8665.0
6306,10,2026-05-24 08:19:00,2026-05-24 09:34:00,unplanned,CAL-01,
6307,50,2026-06-15 17:36:00,2026-06-15 18:10:00,planned,MEC-02,
6308,35,2026-01-24 02:10:00,2026-01-24 04:08:00,unplanned,MEC-02,2468.0
6309,16,2026-03-22 19:04:00,2026-03-22 19:33:00,planned,CAL-01,2592.0
6310,27,2026-03-31 16:20:00,2026-03-31 17:17:00,unplanned,CAL-01,
6311,1,2026-04-15 05:31:00,2026-04-15 07:46:00,unplanned,MEC-01,2990.0
6312,2,2026-04-29 04:39:00,2026-04-29 06:33:00,unplanned,MEC-01,5398.0
6313,48,2026-01-03 07:56:00,2026-01-03 09:45:00,planned,ELEC-01,8440.0
6314,6,2026-02-16 06:05:00,2026-02-16 07:53:00,unplanned,MEC-02,
6315,3,2026-01-27 11:17:00,2026-01-27 14:00:00,unplanned,CAL-01,5895.0
6316,3,2026-04-07 15:03:00,2026-04-07 17:44:00,planned,ELEC-01,5347.0
6317,37,2026-05-29 22:19:00,2026-05-29 22:44:00,unplanned,MEC-02,3624.0
6318,22,2026-06-12 20:31:00,2026-06-12 20:55:00,planned,CAL-01,3215.0
6319,21,2026-03-10 12:26:00,2026-03-10 12:43:00,planned,MEC-02,3048.0
6320,44,2026-06-12 13:45:00,2026-06-12 15:17:00,planned,MEC-02,
6321,13,2026-04-23 08:59:00,2026-04-23 10:16:00,planned,MEC-02,4344.0
